yearID,franchID,name,G,SO
2005,SDP,San Diego Padres,162,977.0
2005,SEA,Seattle Mariners,162,986.0
2005,SFG,San Francisco Giants,162,901.0
2005,STL,St. Louis Cardinals,162,947.0
2005,TBD,Tampa Bay Devil Rays,162,990.0
2005,TEX,Texas Rangers,162,1112.0
2005,TOR,Toronto Blue Jays,162,955.0
2005,WSN,Washington Nationals,162,1090.0
2006,ARI,Arizona Diamondbacks,162,965.0
2006,ATL,Atlanta Braves,162,1169.0
2006,BAL,Baltimore Orioles,162,878.0
2006,BOS,Boston Red Sox,162,1056.0
2006,CHW,Chicago White Sox,162,1056.0
2006,CHC,Chicago Cubs,162,928.0
2006,CIN,Cincinnati Reds,162,1192.0
2006,CLE,Cleveland Indians,162,1204.0
2006,COL,Colorado Rockies,162,1108.0
2006,DET,Detroit Tigers,162,1133.0
2006,FLA,Florida Marlins,162,1249.0
2006,HOU,Houston Astros,162,1076.0
2006,KCR,Kansas City Royals,162,1040.0
2006,ANA,Los Angeles Angels of Anaheim,162,914.0
2006,LAD,Los Angeles Dodgers,162,959.0
2006,MIL,Milwaukee Brewers,162,1233.0
2006,MIN,Minnesota Twins,162,872.0
2006,NYY,New York Yankees,162,1053.0
2006,NYM,New York Mets,162,1071.0
2006,OAK,Oakland Athletics,162,976.0
2006,PHI,Philadelphia Phillies,162,1203.0
2006,PIT,Pittsburgh Pirates,162,1200.0
2006,SDP,San Diego Padres,162,1104.0
2006,SEA,Seattle Mariners,162,974.0
2006,SFG,San Francisco Giants,161,891.0
2006,STL,St. Louis Cardinals,161,922.0
2006,TBD,Tampa Bay Devil Rays,162,1106.0
2006,TEX,Texas Rangers,162,1061.0
2006,TOR,Toronto Blue Jays,162,906.0
2006,WSN,Washington Nationals,162,1156.0
2007,ARI,Arizona Diamondbacks,162,1111.0
2007,ATL,Atlanta Braves,162,1149.0
2007,BAL,Baltimore Orioles,162,939.0
2007,BOS,Boston Red Sox,162,1042.0
2007,CHW,Chicago White Sox,162,1149.0
2007,CHC,Chicago Cubs,162,1054.0
2007,CIN,Cincinnati Reds,162,1113.0
2007,CLE,Cleveland Indians,162,1202.0
2007,COL,Colorado Rockies,163,1152.0
2007,DET,Detroit Tigers,162,1054.0
2007,FLA,Florida Marlins,162,1332.0
2007,HOU,Houston Astros,162,1043.0
2007,KCR,Kansas City Royals,162,1069.0
2007,ANA,Los Angeles Angels of Anaheim,162,883.0
2007,LAD,Los Angeles Dodgers,162,864.0
2007,MIL,Milwaukee Brewers,162,1137.0
2007,MIN,Minnesota Twins,162,839.0
2007,NYY,New York Yankees,162,991.0
2007,NYM,New York Mets,162,981.0
2007,OAK,Oakland Athletics,162,1119.0
2007,PHI,Philadelphia Phillies,162,1205.0
2007,PIT,Pittsburgh Pirates,162,1135.0
2007,SDP,San Diego Padres,163,1229.0
2007,SEA,Seattle Mariners,162,861.0
2007,SFG,San Francisco Giants,162,907.0
2007,STL,St. Louis Cardinals,162,909.0
2007,TBD,Tampa Bay Devil Rays,162,1324.0
2007,TEX,Texas Rangers,162,1224.0
2007,TOR,Toronto Blue Jays,162,1044.0
2007,WSN,Washington Nationals,162,1128.0
2008,ARI,Arizona Diamondbacks,162,1287.0
2008,ATL,Atlanta Braves,162,1023.0
2008,BAL,Baltimore Orioles,161,990.0
2008,BOS,Boston Red Sox,162,1068.0
2008,CHW,Chicago White Sox,163,1016.0
2008,CHC,Chicago Cubs,161,1186.0
2008,CIN,Cincinnati Reds,162,1125.0
2008,CLE,Cleveland Indians,162,1213.0
2008,COL,Colorado Rockies,162,1209.0
2008,DET,Detroit Tigers,162,1076.0
2008,FLA,Florida Marlins,161,1371.0
2008,HOU,Houston Astros,161,1051.0
2008,KCR,Kansas City Royals,162,1005.0
2008,ANA,Los Angeles Angels of Anaheim,162,987.0
2008,LAD,Los Angeles Dodgers,162,1032.0
2008,MIL,Milwaukee Brewers,162,1203.0
2008,MIN,Minnesota Twins,163,979.0
2008,NYY,New York Yankees,162,1015.0
2008,NYM,New York Mets,162,1024.0
2008,OAK,Oakland Athletics,161,1226.0
2008,PHI,Philadelphia Phillies,162,1117.0
2008,PIT,Pittsburgh Pirates,162,1039.0
2008,SDP,San Diego Padres,162,1259.0
2008,SEA,Seattle Mariners,162,890.0
2008,SFG,San Francisco Giants,162,1044.0
2008,STL,St. Louis Cardinals,162,985.0
2008,TBD,Tampa Bay Rays,162,1224.0
2008,TEX,Texas Rangers,162,1207.0
2008,TOR,Toronto Blue Jays,162,938.0
2008,WSN,Washington Nationals,161,1095.0
2009,ARI,Arizona Diamondbacks,162,1298.0
2009,ATL,Atlanta Braves,162,1064.0
2009,BAL,Baltimore Orioles,162,1013.0
2009,BOS,Boston Red Sox,162,1120.0
2009,CHW,Chicago White Sox,162,1022.0
2009,CHC,Chicago Cubs,161,1185.0
2009,CIN,Cincinnati Reds,162,1129.0
2009,CLE,Cleveland Indians,162,1211.0
2009,COL,Colorado Rockies,162,1277.0
2009,DET,Detroit Tigers,163,1114.0
2009,FLA,Florida Marlins,162,1226.0
2009,HOU,Houston Astros,162,990.0
2009,KCR,Kansas City Royals,162,1091.0
2009,ANA,Los Angeles Angels of Anaheim,162,1054.0
2009,LAD,Los Angeles Dodgers,162,1068.0
2009,MIL,Milwaukee Brewers,162,1231.0
2009,MIN,Minnesota Twins,163,1021.0
2009,NYY,New York Yankees,162,1014.0
2009,NYM,New York Mets,162,928.0
2009,OAK,Oakland Athletics,162,1046.0
2009,PHI,Philadelphia Phillies,162,1155.0
2009,PIT,Pittsburgh Pirates,161,1142.0
2009,SDP,San Diego Padres,162,1182.0
2009,SEA,Seattle Mariners,162,1093.0
2009,SFG,San Francisco Giants,162,1158.0
2009,STL,St. Louis Cardinals,162,1041.0
2009,TBD,Tampa Bay Rays,162,1229.0
2009,TEX,Texas Rangers,162,1253.0
2009,TOR,Toronto Blue Jays,162,1028.0
2009,WSN,Washington Nationals,162,1208.0
2010,ARI,Arizona Diamondbacks,162,1529.0
2010,ATL,Atlanta Braves,162,1140.0
2010,BAL,Baltimore Orioles,162,1056.0
2010,BOS,Boston Red Sox,162,1140.0
2010,CHW,Chicago White Sox,162,922.0
2010,CHC,Chicago Cubs,162,1236.0
2010,CIN,Cincinnati Reds,162,1218.0
2010,CLE,Cleveland Indians,162,1184.0
2010,COL,Colorado Rockies,162,1274.0
2010,DET,Detroit Tigers,162,1147.0
2010,FLA,Florida Marlins,162,1375.0
2010,HOU,Houston Astros,162,1025.0
2010,KCR,Kansas City Royals,162,905.0
2010,ANA,Los Angeles Angels of Anaheim,162,1070.0
2010,LAD,Los Angeles Dodgers,162,1184.0
2010,MIL,Milwaukee Brewers,162,1216.0
2010,MIN,Minnesota Twins,162,967.0
2010,NYY,New York Yankees,162,1136.0
2010,NYM,New York Mets,162,1095.0
2010,OAK,Oakland Athletics,162,1061.0
2010,PHI,Philadelphia Phillies,162,1064.0
2010,PIT,Pittsburgh Pirates,162,1207.0
2010,SDP,San Diego Padres,162,1183.0
2010,SEA,Seattle Mariners,162,1184.0
2010,SFG,San Francisco Giants,162,1099.0
2010,STL,St. Louis Cardinals,162,1027.0
2010,TBD,Tampa Bay Rays,162,1292.0
2010,TEX,Texas Rangers,162,986.0
2010,TOR,Toronto Blue Jays,162,1164.0
2010,WSN,Washington Nationals,162,1220.0
2011,ARI,Arizona Diamondbacks,162,1249.0
2011,ATL,Atlanta Braves,162,1260.0
2011,BAL,Baltimore Orioles,162,1120.0
2011,BOS,Boston Red Sox,162,1108.0
2011,CHW,Chicago White Sox,162,989.0
2011,CHC,Chicago Cubs,162,1202.0
2011,CIN,Cincinnati Reds,162,1250.0
2011,CLE,Cleveland Indians,162,1269.0
2011,COL,Colorado Rockies,162,1201.0
2011,DET,Detroit Tigers,162,1143.0
2011,FLA,Florida Marlins,162,1244.0
2011,HOU,Houston Astros,162,1164.0
2011,KCR,Kansas City Royals,162,1006.0
2011,ANA,Los Angeles Angels of Anaheim,162,1086.0
2011,LAD,Los Angeles Dodgers,161,1087.0
2011,MIL,Milwaukee Brewers,162,1083.0
2011,MIN,Minnesota Twins,162,1048.0
2011,NYY,New York Yankees,162,1138.0
2011,NYM,New York Mets,162,1085.0
2011,OAK,Oakland Athletics,162,1094.0
2011,PHI,Philadelphia Phillies,162,1024.0
2011,PIT,Pittsburgh Pirates,162,1308.0
2011,SDP,San Diego Padres,162,1320.0
2011,SEA,Seattle Mariners,162,1280.0
2011,SFG,San Francisco Giants,162,1122.0
2011,STL,St. Louis Cardinals,162,978.0
2011,TBD,Tampa Bay Rays,162,1193.0
2011,TEX,Texas Rangers,162,930.0
2011,TOR,Toronto Blue Jays,162,1184.0
2011,WSN,Washington Nationals,161,1323.0
2012,ARI,Arizona Diamondbacks,162,1266.0
2012,ATL,Atlanta Braves,162,1289.0
2012,BAL,Baltimore Orioles,162,1315.0
2012,BOS,Boston Red Sox,162,1197.0
2012,CHW,Chicago White Sox,162,1203.0
2012,CHC,Chicago Cubs,162,1235.0
2012,CIN,Cincinnati Reds,162,1266.0
2012,CLE,Cleveland Indians,162,1087.0
2012,COL,Colorado Rockies,162,1213.0
2012,DET,Detroit Tigers,162,1103.0
2012,HOU,Houston Astros,162,1365.0
2012,KCR,Kansas City Royals,162,1032.0
2012,ANA,Los Angeles Angels of Anaheim,162,1113.0
2012,LAD,Los Angeles Dodgers,162,1156.0
2012,FLA,Miami Marlins,162,1228.0
2012,MIL,Milwaukee Brewers,162,1240.0
2012,MIN,Minnesota Twins,162,1069.0
2012,NYY,New York Yankees,162,1176.0
2012,NYM,New York Mets,162,1250.0
2012,OAK,Oakland Athletics,162,1387.0
2012,PHI,Philadelphia Phillies,162,1094.0
2012,PIT,Pittsburgh Pirates,162,1354.0
2012,SDP,San Diego Padres,162,1238.0
2012,SEA,Seattle Mariners,162,1259.0
2012,SFG,San Francisco Giants,162,1097.0
2012,STL,St. Louis Cardinals,162,1192.0
2012,TBD,Tampa Bay Rays,162,1323.0
2012,TEX,Texas Rangers,162,1103.0
2012,TOR,Toronto Blue Jays,162,1251.0
2012,WSN,Washington Nationals,162,1325.0
2013,ARI,Arizona Diamondbacks,162,1142.0
2013,ATL,Atlanta Braves,162,1384.0
2013,BAL,Baltimore Orioles,162,1125.0
2013,BOS,Boston Red Sox,162,1308.0
2013,CHW,Chicago White Sox,162,1207.0
2013,CHC,Chicago Cubs,162,1230.0
2013,CIN,Cincinnati Reds,162,1245.0
2013,CLE,Cleveland Indians,162,1283.0
2013,COL,Colorado Rockies,162,1204.0
2013,DET,Detroit Tigers,162,1073.0
2013,HOU,Houston Astros,162,1535.0
2013,KCR,Kansas City Royals,162,1048.0
2013,ANA,Los Angeles Angels of Anaheim,162,1221.0
2013,LAD,Los Angeles Dodgers,162,1146.0
2013,FLA,Miami Marlins,162,1232.0
2013,MIL,Milwaukee Brewers,162,1183.0
2013,MIN,Minnesota Twins,162,1430.0
2013,NYY,New York Yankees,162,1214.0
2013,NYM,New York Mets,162,1384.0
2013,OAK,Oakland Athletics,162,1178.0
2013,PHI,Philadelphia Phillies,162,1205.0
2013,PIT,Pittsburgh Pirates,162,1330.0
2013,SDP,San Diego Padres,162,1309.0
2013,SEA,Seattle Mariners,162,1353.0
2013,SFG,San Francisco Giants,162,1078.0
2013,STL,St. Louis Cardinals,162,1110.0
2013,TBD,Tampa Bay Rays,163,1171.0
2013,TEX,Texas Rangers,163,1067.0
2013,TOR,Toronto Blue Jays,162,1123.0
2013,WSN,Washington Nationals,162,1192.0
2014,ARI,Arizona Diamondbacks,162,1165.0
2014,ATL,Atlanta Braves,162,1369.0
2014,BAL,Baltimore Orioles,162,1285.0
2014,BOS,Boston Red Sox,162,1337.0
2014,CHW,Chicago White Sox,162,1362.0
2014,CHC,Chicago Cubs,162,1477.0
2014,CIN,Cincinnati Reds,162,1252.0
2014,CLE,Cleveland Indians,162,1189.0
2014,COL,Colorado Rockies,162,1281.0
2014,DET,Detroit Tigers,162,1144.0
2014,HOU,Houston Astros,162,1442.0
2014,KCR,Kansas City Royals,162,985.0
2014,ANA,Los Angeles Angels of Anaheim,162,1266.0
2014,LAD,Los Angeles Dodgers,162,1246.0
2014,FLA,Miami Marlins,162,1419.0
2014,MIL,Milwaukee Brewers,162,1197.0
2014,MIN,Minnesota Twins,162,1329.0
2014,NYY,New York Yankees,162,1133.0
2014,NYM,New York Mets,162,1264.0
2014,OAK,Oakland Athletics,162,1104.0
2014,PHI,Philadelphia Phillies,162,1306.0
2014,PIT,Pittsburgh Pirates,162,1244.0
2014,SDP,San Diego Padres,162,1294.0
2014,SEA,Seattle Mariners,162,1232.0
2014,SFG,San Francisco Giants,162,1245.0
2014,STL,St. Louis Cardinals,162,1133.0
2014,TBD,Tampa Bay Rays,162,1124.0
2014,TEX,Texas Rangers,162,1162.0
2014,TOR,Toronto Blue Jays,162,1151.0
2014,WSN,Washington Nationals,162,1304.0
2015,ARI,Arizona Diamondbacks,162,1312.0
2015,ATL,Atlanta Braves,162,1107.0
2015,BAL,Baltimore Orioles,162,1331.0
2015,BOS,Boston Red Sox,162,1148.0
2015,CHW,Chicago White Sox,162,1231.0
2015,CHC,Chicago Cubs,162,1518.0
2015,CIN,Cincinnati Reds,162,1255.0
2015,CLE,Cleveland Indians,161,1157.0
2015,COL,Colorado Rockies,162,1283.0
2015,DET,Detroit Tigers,161,1259.0
2015,HOU,Houston Astros,162,1392.0
2015,KCR,Kansas City Royals,162,973.0
2015,ANA,Los Angeles Angels of Anaheim,162,1150.0
2015,LAD,Los Angeles Dodgers,162,1258.0
2015,FLA,Miami Marlins,162,1150.0
2015,MIL,Milwaukee Brewers,162,1299.0
2015,MIN,Minnesota Twins,162,1264.0
2015,NYY,New York Yankees,162,1227.0
2015,NYM,New York Mets,162,1290.0
2015,OAK,Oakland Athletics,162,1119.0
2015,PHI,Philadelphia Phillies,162,1274.0
2015,PIT,Pittsburgh Pirates,162,1322.0
2015,SDP,San Diego Padres,162,1327.0
2015,SEA,Seattle Mariners,162,1336.0
2015,SFG,San Francisco Giants,162,1159.0
2015,STL,St. Louis Cardinals,162,1267.0
2015,TBD,Tampa Bay Rays,162,1310.0
2015,TEX,Texas Rangers,162,1233.0
2015,TOR,Toronto Blue Jays,162,1151.0
2015,WSN,Washington Nationals,162,1344.0
2016,ARI,Arizona Diamondbacks,162,1427.0
2016,ATL,Atlanta Braves,161,1240.0
2016,BAL,Baltimore Orioles,162,1324.0
2016,BOS,Boston Red Sox,162,1160.0
2016,CHW,Chicago White Sox,162,1285.0
2016,CHC,Chicago Cubs,162,1339.0
2016,CIN,Cincinnati Reds,162,1284.0
2016,CLE,Cleveland Indians,161,1246.0
2016,COL,Colorado Rockies,162,1330.0
2016,DET,Detroit Tigers,161,1303.0
2016,HOU,Houston Astros,162,1452.0
2016,KCR,Kansas City Royals,162,1224.0
2016,ANA,Los Angeles Angels of Anaheim,162,991.0
2016,LAD,Los Angeles Dodgers,162,1321.0
2016,FLA,Miami Marlins,161,1213.0
2016,MIL,Milwaukee Brewers,162,1543.0
2016,MIN,Minnesota Twins,162,1426.0
2016,NYY,New York Yankees,162,1188.0
2016,NYM,New York Mets,162,1302.0
2016,OAK,Oakland Athletics,162,1145.0
2016,PHI,Philadelphia Phillies,162,1376.0
2016,PIT,Pittsburgh Pirates,162,1334.0
2016,SDP,San Diego Padres,162,1500.0
2016,SEA,Seattle Mariners,162,1288.0
2016,SFG,San Francisco Giants,162,1107.0
2016,STL,St. Louis Cardinals,162,1318.0
2016,TBD,Tampa Bay Rays,162,1482.0
2016,TEX,Texas Rangers,162,1220.0
2016,TOR,Toronto Blue Jays,162,1362.0
2016,WSN,Washington Nationals,162,1252.0
2017,ARI,Arizona Diamondbacks,162,1456.0
2017,ATL,Atlanta Braves,162,1184.0
2017,BAL,Baltimore Orioles,162,1412.0
2017,BOS,Boston Red Sox,162,1224.0
2017,CHW,Chicago White Sox,162,1397.0
2017,CHC,Chicago Cubs,162,1401.0
2017,CIN,Cincinnati Reds,162,1329.0
2017,CLE,Cleveland Indians,162,1153.0
2017,COL,Colorado Rockies,162,1408.0
2017,DET,Detroit Tigers,162,1313.0
2017,HOU,Houston Astros,162,1087.0
2017,KCR,Kansas City Royals,162,1166.0
2017,ANA,Los Angeles Angels of Anaheim,162,1198.0
2017,LAD,Los Angeles Dodgers,162,1380.0
2017,FLA,Miami Marlins,162,1282.0
2017,MIL,Milwaukee Brewers,162,1571.0
2017,MIN,Minnesota Twins,162,1342.0
2017,NYY,New York Yankees,162,1386.0
2017,NYM,New York Mets,162,1291.0
2017,OAK,Oakland Athletics,162,1491.0
2017,PHI,Philadelphia Phillies,162,1417.0
2017,PIT,Pittsburgh Pirates,162,1213.0
2017,SDP,San Diego Padres,162,1499.0
2017,SEA,Seattle Mariners,162,1267.0
2017,SFG,San Francisco Giants,162,1204.0
2017,STL,St. Louis Cardinals,162,1348.0
2017,TBD,Tampa Bay Rays,162,1538.0
2017,TEX,Texas Rangers,162,1493.0
2017,TOR,Toronto Blue Jays,162,1327.0
2017,WSN,Washington Nationals,162,1327.0
2018,ARI,Arizona Diamondbacks,162,1460.0
2018,ATL,Atlanta Braves,162,1290.0
2018,BAL,Baltimore Orioles,162,1412.0
2018,BOS,Boston Red Sox,162,1253.0
2018,CHW,Chicago White Sox,162,1594.0
2018,CHC,Chicago Cubs,163,1388.0
2018,CIN,Cincinnati Reds,162,1376.0
2018,CLE,Cleveland Indians,162,1189.0
2018,COL,Colorado Rockies,163,1397.0
2018,DET,Detroit Tigers,162,1341.0
2018,HOU,Houston Astros,162,1197.0
2018,KCR,Kansas City Royals,162,1310.0
2018,ANA,Los Angeles Angels of Anaheim,162,1300.0
2018,LAD,Los Angeles Dodgers,163,1436.0
2018,FLA,Miami Marlins,161,1384.0
2018,MIL,Milwaukee Brewers,163,1458.0
2018,MIN,Minnesota Twins,162,1328.0
2018,NYY,New York Yankees,162,1421.0
2018,NYM,New York Mets,162,1404.0
2018,OAK,Oakland Athletics,162,1381.0
2018,PHI,Philadelphia Phillies,162,1520.0
2018,PIT,Pittsburgh Pirates,161,1229.0
2018,SDP,San Diego Padres,162,1523.0
2018,SEA,Seattle Mariners,162,1221.0
2018,SFG,San Francisco Giants,162,1467.0
2018,STL,St. Louis Cardinals,162,1380.0
2018,TBD,Tampa Bay Rays,162,1388.0
2018,TEX,Texas Rangers,162,1484.0
2018,TOR,Toronto Blue Jays,162,1387.0
2018,WSN,Washington Nationals,162,1289.0
2019,ARI,Arizona Diamondbacks,162,1360.0
2019,ATL,Atlanta Braves,162,1467.0
2019,BAL,Baltimore Orioles,162,1435.0
2019,BOS,Boston Red Sox,162,1382.0
2019,CHW,Chicago White Sox,161,1549.0
2019,CHC,Chicago Cubs,162,1460.0
2019,CIN,Cincinnati Reds,162,1436.0
2019,CLE,Cleveland Indians,162,1332.0
2019,COL,Colorado Rockies,162,1503.0
2019,DET,Detroit Tigers,161,1595.0
2019,HOU,Houston Astros,162,1166.0
2019,KCR,Kansas City Royals,162,1405.0
2019,ANA,Los Angeles Angels of Anaheim,162,1276.0
2019,LAD,Los Angeles Dodgers,162,1356.0
2019,FLA,Miami Marlins,162,1469.0
2019,MIL,Milwaukee Brewers,162,1563.0
2019,MIN,Minnesota Twins,162,1334.0
2019,NYY,New York Yankees,162,1437.0
2019,NYM,New York Mets,162,1384.0
2019,OAK,Oakland Athletics,162,1338.0
2019,PHI,Philadelphia Phillies,162,1453.0
2019,PIT,Pittsburgh Pirates,162,1213.0
2019,SDP,San Diego Padres,162,1581.0
2019,SEA,Seattle Mariners,162,1581.0
2019,SFG,San Francisco Giants,162,1435.0
2019,STL,St. Louis Cardinals,162,1420.0
2019,TBD,Tampa Bay Rays,162,1493.0
2019,TEX,Texas Rangers,162,1578.0
2019,TOR,Toronto Blue Jays,162,1514.0
2019,WSN,Washington Nationals,162,1308.0
2020,ARI,Arizona Diamondbacks,60,461.0
2020,ATL,Atlanta Braves,60,573.0
2020,BAL,Baltimore Orioles,60,514.0
2020,BOS,Boston Red Sox,60,545.0
2020,CHW,Chicago White Sox,60,571.0
2020,CHC,Chicago Cubs,60,568.0
2020,CIN,Cincinnati Reds,60,534.0
2020,CLE,Cleveland Indians,60,517.0
2020,COL,Colorado Rockies,60,543.0
2020,DET,Detroit Tigers,58,567.0
2020,HOU,Houston Astros,60,440.0
2020,KCR,Kansas City Royals,60,527.0
2020,ANA,Los Angeles Angels of Anaheim,60,490.0
2020,LAD,Los Angeles Dodgers,60,471.0
2020,FLA,Miami Marlins,60,537.0
2020,MIL,Milwaukee Brewers,60,582.0
2020,MIN,Minnesota Twins,60,528.0
2020,NYY,New York Yankees,60,480.0
2020,NYM,New York Mets,60,498.0
2020,OAK,Oakland Athletics,60,524.0
2020,PHI,Philadelphia Phillies,60,480.0
2020,PIT,Pittsburgh Pirates,60,521.0
2020,SDP,San Diego Padres,60,479.0
2020,SEA,Seattle Mariners,60,545.0
2020,SFG,San Francisco Giants,60,499.0
2020,STL,St. Louis Cardinals,58,477.0
2020,TBD,Tampa Bay Rays,60,608.0
2020,TEX,Texas Rangers,60,548.0
2020,TOR,Toronto Blue Jays,60,508.0
2020,WSN,Washington Nationals,60,451.0
